status	grade	xm_bytes	t10p_bytes	firmware_bytes	xm_sha256	t10p_sha256	warnings	source_url	path	error
verified	approximate	4070	1260		39e7c15a08a43dc6766ca69d195eac63b03c48686a48ad4d5fc424a9e009f112	384c74cf247de6d5960e51695c7a63ebae9e18236c2a14fd203a99cbfd194196	56 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/arrrgghhh.xm	Cerror/arrrgghhh.xm	
verified	approximate	40633	17224		a68cd209eab3b568c34fe9368d45e3ef7bc44250f1aa37047596cbf606cadf74	80cdc9d680838e8480a62442ef494a868964f6d00431042e4535920beb07629f	enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/chicken%20run.xm	Cerror/chicken run.xm	
verified	approximate	29210	22425		3d697112ec08227cced69961628c397224b6b5596150782bcf160b8692e08261	30c9d7a967c337eb0d6ee9bb61c426aff68a1ec04653fd8c84c1f38341380870	376 vibrato-volume slides keep only the volume slide	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/cultureel%20uitje.xm	Cerror/cultureel uitje.xm	
verified	approximate	52519	29150		66d267b3f0c1856ff33a5dd9cefa37b4d2ec07d47643e539863e4b404dbb1ac2	cdf49488ebf8804ffa15363372397993071de42dced66f0a9ba1de67dfe7b1c3	enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/euphoria.xm	Cerror/euphoria.xm	
verified	approximate	31591	22055		fcd2cf8d7d45769ba874c8e2347f1c408c2d7c6ccc160c54556a0e5dcf1da0b0	1cba6cbfd7981af84747a231868eea96c8ae0f67a9bbf0120cd155238443c59a	140 vibrato-volume slides keep only the volume slide; 103 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/fucked.xm	Cerror/fucked.xm	
verified	approximate	44407	18898		c2b0cd80223280e7aa53723cc70c08dd0a38c6943dfdb171cc75c68a5dbd983d	2cf40b42f901847aa9faf55938c838e279c966390643fb3931cb288fbff25e46	31 note-delay commands trigger at tick zero	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/happy%20mongol%21%20%28n-gen%2305%29.xm	Cerror/happy mongol! (n-gen#05).xm	
verified	approximate	36052	25235		f33b57ce314de08037e235a639a4fe72a4edc661c76a360d3c6748ec73fdd8f9	28880a3af14112484cee672b4cbc6992f2730935d7ef7587ca257a2517ab09ef	242 vibrato-volume slides keep only the volume slide; 19 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/jump%20nienke%21.xm	Cerror/jump nienke!.xm	
verified	approximate	27830	24772		8a343c889c0fa6a3677047f1f30d5141859b42cc5f9b1f1728f508e740396063	c462782e71410cf0180497b863bc0eb2d81805a82da94bbf3076d44b4aedb1c7	271 vibrato-volume slides keep only the volume slide; 36 volume-column slides that share a main effect are discarded	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/kwazy%20webbit%20hole.xm	Cerror/kwazy webbit hole.xm	
verified	approximate	15961	12607		8ab7692cf4fb2166167975431710685049bf33d78cb3b1bc392f742c4f36ede5	388b0307fba996862d61dbcf014d253e31c8acacf17561c8705730d516a41d4b	175 vibrato-volume slides keep only the volume slide	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/luna.xm	Cerror/luna.xm	
verified	approximate	20490	16738		b15864bfe21907e0960fc24faf9f6b342e8a9e0cc985c851817c199ca9b5e9a7	8ba109247a710b3daff110cf45d6afecbf5de254892daa96d2cf9e799c7aca97	instrument automatic vibrato is not rendered; 4 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/marco%20is%20nuts%21.xm	Cerror/marco is nuts!.xm	
verified	exact	10883	7082		f11f9e70b79d20513b30bcfe471e439792a54aa3bbcd85213fc626b84d7a8ca4	d4bcbbc414f9c2b0ac4053b61516dd26c45c21099daacffd23bbebb7ac028825		https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/matrix%20%28n-gen%2306%29.xm	Cerror/matrix (n-gen#06).xm	
verified	approximate	119807	23209		6748ee289ef59d38da026e7085c1f9e3e51f7cc41545dc086a48e70c870193f1	cf94624ddc813eed59ec63263ad2bf904abed6048d2e64226893e2ead92b8300	199 vibrato-volume slides keep only the volume slide; 427 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered; 128 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/motocross.xm	Cerror/motocross.xm	
verified	approximate	17440	11388		a81d0ed51fe8c91a5ef93d4448bdf8b9d7e592ae427b14cbbd19f4a916bc197c	a6fcbf65781c18da2d2c941a240ad90c42c42478b3184032972197e388949023	panning commands are discarded because hardware output is mono; 10 note-delay commands trigger at tick zero; 80 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/n-gen%2304.xm	Cerror/n-gen#04.xm	
verified	approximate	43519	30617		15713fc54df5ef9cf3b26dbcf2718107ecfe55ed1793cda781f081394d603e19	61d6d35bfa4dc8ab159811b73e45806ef5c2c2789c6d5dcce919b420f39a7649	130 vibrato-volume slides keep only the volume slide; enabled panning envelopes are not rendered; 24 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/n00k.xm	Cerror/n00k.xm	
verified	approximate	32199	21693		8731771c6c23ffeeeafe7a5638806fc5cbee37f465d73a0e91e2e4fefe062179	18e8c312c23dee36b1f862bbdc362d6077d698afa139339e87419b1d7212a774	77 vibrato-volume slides keep only the volume slide; 1 note-delay commands trigger at tick zero; 24 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/nobody%26i.xm	Cerror/nobody&i.xm	
verified	approximate	15974	7104		740783ec4b006871050328af56d5e485114f3ba9c55fe034d6491478c32efeb3	270a8707897f63c0f4dda9dd44c8ac5a1b5220bde004e80b5ea8cc3074b8c89e	21 vibrato-volume slides keep only the volume slide; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/one%20minute%20hair.xm	Cerror/one minute hair.xm	
verified	approximate	18445	16312		3ef7585639a7feb43eeca458f7bbf4b065dcd3569dcdbd178306ddbd272ba520	1cb6740ae859ced6dd80f258d0a7aa36735f590f0600e094846cccf267c2bd02	52 vibrato-volume slides keep only the volume slide; 2 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/permban.xm	Cerror/permban.xm	
verified	approximate	21518	17847		6a48021280f22d7b9ed444fa45585ff7d924607bd4b7ae430d5e551c873ae500	b7b5b37b0200513576a619553c16722dc3aa9f4f1b5e236747da6fc37961737d	4 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/shakalaka.xm	Cerror/shakalaka.xm	
verified	approximate	26481	4948		da1fa9cab8e07ada264503007e43e38b555f6e091a8a0bad43e6beccfa0ec1b0	ce6a7d7a057f298dcf318559f1c31ace5502ffe8b0d10cdd34f14f9d518b566f	88 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/sirius.xm	Cerror/sirius.xm	
verified	approximate	32421	28113		e84b7520454844cc25c273ed0497411995c1d2a37ed530ca137a5f382345dc1c	c46973d494ffb735feeb4cde43a7639187e5d23a367264eca190e21a77813ae1	189 vibrato-volume slides keep only the volume slide; 36 volume-column slides that share a main effect are discarded	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/sundea.xm	Cerror/sundea.xm	
verified	approximate	45757	29333		aae9e1c5e6f08673e445efe256a2b7f949d99c0dce53fa983c2be35373b74de0	5475af6a0faad9c260367eaf207f7b58df7b49e6aa685c80c21862888a24c22e	130 vibrato-volume slides keep only the volume slide; 6 sample-offset commands start samples from the beginning; 4 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered; 10 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/svenzzons%20girlfriend.xm	Cerror/svenzzons girlfriend.xm	
verified	approximate	16630	17375		e2d284683422e78abac5b5eb014d1b2dcbca1e2318541d0891913223a6c4e6e4	d88cea06b614256cc7b346bf78507a9302867241f0eb5f229367ceb0aebfa586	188 vibrato-volume slides keep only the volume slide; 53 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/titan%20%2301.xm	Cerror/titan #01.xm	
verified	approximate	34868	22845		ce95d0cce783fe0a2024137f4cde2df4198990a0074407a8d7d90e0d3ef4d3e6	8f0fa2ae76ace085c960968e3b613bde063466351169eb08956939e3dff18668	panning commands are discarded because hardware output is mono; 268 vibrato-volume slides keep only the volume slide; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Cerror/tribute%21.xm	Cerror/tribute!.xm	
verified	approximate	102126	7450		27e36e61b7458a3ca43c2240ce50625538034b497ad80a893833dd9be9038694	27cb8701cfb0a38c192f088be3915fcf83c7dfa17cc27ada9f1a13e45335b05e	multisample instruments use only the sample mapped by their most common note	https://ftp.modland.com/pub/modules/Fasttracker%202/Steven%20Stojanovich/fur%20elise.xm	Classical/fur elise.xm	
verified	approximate	26224	14750		9b70e72fc4bd112fc9f12a4bd0967eada6395858482a2b3dab893e392a544b90	a8756a9b562a93759bb474efa62ac6a89707b9c8361dffa9b54d25b0bf5defc1	477 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/2%20cigs%20left%20c64%20ver.xm	Dalezy/2 cigs left c64 ver.xm	
verified	exact	15809	13885		933da1bb898ef9c85722c49ec1aecd41270c70371a32ad9116631df55b692274	c83ea5a33d041e7ebdbbba520519d17c7341be43b7d7ae1cdbd393076ad8f34f		https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/a%20boring%20wednesday%20eve.xm	Dalezy/a boring wednesday eve.xm	
verified	approximate	26282	21522		3f0147cf0d3929539a9b23959cd8571fbd64d90bdc5556650188529b18e4aaf9	3ad0b0f6c42e9af6d62e19003a0bfd20327519173986f060b9f70469121ee191	92 sample-offset commands start samples from the beginning; 823 volume-column fine slides are discarded	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/agentx.xm	Dalezy/agentx.xm	
verified	approximate	10553	4133		a2d10d0ac8d4608444cb3f7ab5629d7e9e2cc2b3e6f2a81d0a362e3d6d9be27b	ad6521b628854e814cd8952a3e904c212044d774f8b4e17cb821c1750a89dda9	instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/auf%20einem%20baum%20bla.xm	Dalezy/auf einem baum bla.xm	
verified	approximate	35337	27692		f009ec33614849526a516bd4b95185fb254016882ed916669b9fc6abf61254aa	e8e81d33af2b5927a7af33fe7a066401ba437f7e981dea1cf765aacf07e02e43	18 volume-column fine slides are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/autoreifenfrau.xm	Dalezy/autoreifenfrau.xm	
verified	approximate	7996	4134		f7df70e55d3cad812e835a22d732b2fc0c170f5a6699d2a0237566363fc8bda5	0f5a5053940ebd66ac538c2e8dec2453925697bbcf6671de394d9246be6eca7b	28 volume-column fine slides are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/bakerstreet.xm	Dalezy/bakerstreet.xm	
verified	approximate	8901	7231		535e10c658b5a9ed0123c3d587348cfcff28e83eefb07b9799b62358e5ac6927	54ae276b0b8cc9ba3f594234ca59a5347f73b41abc5248b8fb2b985a964b07fd	112 vibrato-volume slides keep only the volume slide; 96 volume-column fine slides are discarded; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/beastie%20boys%20intro%202.xm	Dalezy/beastie boys intro 2.xm	
verified	approximate	8883	6405		38fdf5c6753bff1ebd24c1c7a6fa2920b03df4b7a30937b4f62734a8eaa19890	80f20a03bb8967f1cca4f4c9d6ef07f165240410d3dc37ebc51e727f069ae771	96 volume-column fine slides are discarded; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/beercan%20pyramid.xm	Dalezy/beercan pyramid.xm	
verified	approximate	12244	10426		27b9d0d9f88b096ecca9bcbcd6d712dca8ec5dd50029332c64e6112746240739	c2ac1fce751e93759dcffd4e0897df194dea0f219281967953445f284474602e	instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/billie%20jean.xm	Dalezy/billie jean.xm	
verified	exact	5619	3748		77f6ec0c9d3310122f03106a67d68f9d0975ae24abc85217eaa39882ad16106c	a9cf90bc748415a6f79d5ca29cea3721020fe8acff1a868187b4c89765197d45		https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/block%27n%20bubble.xm	Dalezy/block'n bubble.xm	
verified	approximate	26171	17936		1718db7fa2a5cd25903e97c2e90dc72a49411f6a94f36014417ae58a5077166c	85abbb57d2ff9b13d0832a7d22a0d0795d3d856467612a1009a1736039d2bace	enabled panning envelopes are not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/buletten.xm	Dalezy/buletten.xm	
verified	approximate	14345	9705		0c27df0bdc15006dce9c5523d1743094267f539a93a9286560da275e59315d23	1454455ef82e24c024dafc4fdafbba24597c9d9be6b2a5e10d29860d7e31b63e	instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/cheap%20sheep%20chip.xm	Dalezy/cheap sheep chip.xm	
verified	approximate	12612	10382		dfd0f8c615e6bd307ad3feaa712cc0ea657d67efcb7117770437ebc5cec05ebc	9f8bfcdcdff729d56c8a6f072bbb9151eac2b738d8da945a034e53c8f1284d53	9 volume-column fine slides are discarded; 100 volume-column slides that share a main effect are discarded	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/cigbox%20pyramid.xm	Dalezy/cigbox pyramid.xm	
verified	approximate	24546	16886		f1231c5bdf8e1cf2854e84b6dd13e62b493d1d0c22a6330905aefd09e7da2578	7f733ea0f34f99b5fc7cb48897d9d4e2a12b9f82207194cbb7e4b8e21f439719	instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/contex%20intro.xm	Dalezy/contex intro.xm	
verified	approximate	6826	3449		63dbf5b5034cc8faa2e17b1d7aac71822b5d95e1b68de46045048b4bd36fd4bb	42d065cb09e7b72d034df692c00b6a938b7c8b4444ec5f7e0e925b9f045f1b5b	8 note-delay commands trigger at tick zero	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/crispy%20rolls.xm	Dalezy/crispy rolls.xm	
verified	approximate	50897	12833		ffd15108823cea2b7da2d3cc71e30098b3029499283e2e5889fe68836cf8676f	b29ec2d39dbc8904f2d5eda778b06b37995d6a79e7283c2d23fef28a3068b52a	panning commands are discarded because hardware output is mono; 14 sample-offset commands start samples from the beginning; 572 volume-column fine slides are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered; multisample instruments use only the sample mapped by their most common note	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/denn%20ich%20biss%20ihr%20in%20die%20%27otze.xm	Dalezy/denn ich biss ihr in die 'otze.xm	
verified	approximate	8645	4846		3daf144fc01f70ce0b6d595b61b3cea1d5c073ce0805251a275fa7767c17baba	3f4ef66c9e27c8d36cd1deeb44853d7af40e6b0a867520abcdc45f4c0d014788	enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/der%20mond%20-.-.xm	Dalezy/der mond -.-.xm	
verified	approximate	9143	6047		6a7a5b19e8d51406537037a98558fd585b1af3763a4ef500610af34788cbf310	7a9d23418cb596a4a17c3b68abd91eb70481e911da61d1596025e668103c4794	96 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/dornhoeschen%20war%20ein%20fettes%20rind.xm	Dalezy/dornhoeschen war ein fettes rind.xm	
verified	exact	3762	3274		82a9618a320f7a07f09f1011650f3eba32292470c96e855f35bf547a79628c9e	20f16fce1fc8cc2d94cb33d1f8c6fa62cdccac4f391f236ee6edfa5a48a58f61		https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/dtd%234.xm	Dalezy/dtd#4.xm	
verified	approximate	11809	4327		373aa81e378ac89ad498a99964d067a24ab0a7ac47e5600414e84bfbbf9204b5	2a1db391e15d5883e663b3f2072a437ec8ed30bef057842cd4de81a633151b59	263 volume-column fine slides are discarded; multisample instruments use only the sample mapped by their most common note	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/ein%20herz%20%26%20eine%20seele.xm	Dalezy/ein herz & eine seele.xm	
verified	exact	42860	19679		ecd5a4579d1050c3f895c6494f0538d719f4b7bc65bd9f05954b0e45f00766cd	36692a3aea25f80033ed46c3b72f6211f05ad20e8b80825c0d6702acb62bc5eb		https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/elevator%20action.xm	Dalezy/elevator action.xm	
verified	approximate	19575	25290		24af33b461f8e05c3dc238d545255b734d49de8d347563be21d31a0470987b90	5de8d9fb0c41efa3c880c6314af5af72b4b28cb4a14fd89ad5019c3ac09fc13e	1 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; multisample instruments use only the sample mapped by their most common note	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/evoke-report%20%232.xm	Dalezy/evoke-report #2.xm	
verified	approximate	23880	12704		95a9546a6ccef74cd878eb17a62879f9dd350a59dd3c608c6a01633d069710cc	36960acb6c6fca86815172767917e13c091c3c96496d6bde7a3fb6f0b2cb4f74	27 volume-column fine slides are discarded; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/fehlkompension.xm	Dalezy/fehlkompension.xm	
verified	approximate	25585	15671		50c27b65d9f715dffda50413be119e3ab669a866ca9a35260d1310007500a54e	9daf6b7d9d96f17e8d4ca8c6ba36535a930a161bd6dcb80fb550e9cdce3f2dc3	112 volume-column slides that share a main effect are discarded	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/females%27%20most%20adored.xm	Dalezy/females' most adored.xm	
verified	approximate	33709	18433		a23abddbb7a313293c9a3f0d740511cf5f09581545cb52f670a4d2de7aa96c64	c540ec34c43c1cf5e62aaee84734f21e06ad68219ee29d78290e544edbc57e52	280 volume-column fine slides are discarded; 146 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered; 2 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/females%27%20most%20hated.xm	Dalezy/females' most hated.xm	
verified	approximate	30709	22605		475f41b70f28ea69f7d56eac4f69f3dc2169eb2816db467c5bc16f08eccd3b2f	c4c70e8ff6ad97077bf0f1350fcf2844d26ec77e28690aca28b38ed32ff1bac1	112 volume-column fine slides are discarded; 1536 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/females%27%20most%20ignored.xm	Dalezy/females' most ignored.xm	
