status	grade	xm_bytes	t10p_bytes	firmware_bytes	xm_sha256	t10p_sha256	warnings	source_url	path	error
fit	approximate	14974	9122	39355	09fa347cd5a86a90ea13329d9997dae315508fc63d38fa5214ff8eef6bb0911c	982ab513be1802e6eae0b2860ba3fadfa40df79465f215a808ee47651390357b	4 non-looped samples become 16 kHz PCM one-shots; 4 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/fanaatti.mod	Dizzy/fanaatti.mod	
fit	approximate	18500	6587	36820	24b80a6e2f436f3053ca8baa02267c849a701e51a0566470345e1a7a51265c19	49fe3ffe3d77afdda2d208dbb1fd3e132cfd0e9a3d2905eb12f8a73df0e09483	20 tone-portamento+volume slides keep only tone portamento; 41 note-delay commands trigger at tick zero; 2 Amiga LED filter commands are ignored; 1 short loops become 16-point wavetables and sustain until cut	https://ftp.modland.com/pub/modules/Protracker/Dizzy/fanaattinen%20tyhjyys.mod	Dizzy/fanaattinen tyhjyys.mod	
too-large	approximate	93702	46112	76345	c0be10ad3678b15f2e33622908e72c023fa3b1f03b8724493e34b1a67acf1d4d	8f00b72d44461aeadc174073bb7a774d4abc1f95ebd1b37c1c7d99203b922d26	142 sample-offset commands start samples from the beginning; 2 Amiga LED filter commands are ignored; 3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 10 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/fanatic%20waltz.mod	Dizzy/fanatic waltz.mod	
too-large	approximate	233196	284416	314649	a108d2c3bae2f967fc475ca7e05f37a6fd372ba2536bcdfb4dfb8456408fe1ca	36837bf33ab110f9b84c0b7eaffa9bc178dd97b96daf7a9e9d98b75b9fca7867	24 sample-offset commands start samples from the beginning; 8 note-delay commands trigger at tick zero; 2 Amiga LED filter commands are ignored; 10 non-looped samples become 16 kHz PCM one-shots	https://ftp.modland.com/pub/modules/Protracker/Dizzy/fool%20on%20a%20hill.mod	Dizzy/fool on a hill.mod	
too-large	approximate	147272	74576	104809	f73b19016ee97ea0eddfab8eb02a257b91f436dffafaf39779217a0e1c462c80	b6677e794324201252f30aa48fa763e385e1312c974d4c2a28153355bf22e38a	15 sample-offset commands start samples from the beginning; 69 note-delay commands trigger at tick zero; 4 Amiga LED filter commands are ignored; 26 fine volume slides are discarded; 11 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 4 non-looped samples become 16 kHz PCM one-shots; 12 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/girl%20from%20ipanema.mod	Dizzy/girl from ipanema.mod	
too-large	approximate	160036	90435	120668	1e3942bfdebf923d6ea040b9acd30161f9f81c82f3269dce7c55a90feeee1cdf	701bfebb88e3ef0c9ebb328085610ac00a16e792469c8b8f7e6714017436c505	101 sample-offset commands start samples from the beginning; 1 Amiga LED filter commands are ignored; 5 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 24 non-looped samples become 16 kHz PCM one-shots; 26 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/gramarye.mod	Dizzy/gramarye.mod	
too-large	approximate	158188	86255	116488	223ded0d4f853b940f65a9ff54d0d893ce17f5b0acaf1b941229b84d5d056577	23ffb1e8e0fc9cbb0df783fa1819047a551cb5ae41e3965bdfb8b6712588aa9b	3 tone-portamento+volume slides keep only tone portamento; 166 sample-offset commands start samples from the beginning; 8 note-delay commands trigger at tick zero; 1 Amiga LED filter commands are ignored; 2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 17 non-looped samples become 16 kHz PCM one-shots; 17 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/happen-o-lowize.mod	Dizzy/happen-o-lowize.mod	
too-large	approximate	277426	121425	151658	44414e796f2d4c475c31651d0f47ac85ffcd596a46dbc0e4ab126bc55e2ff310	3cb126c4be4803737a379bf145485f08f86727c54799d7d9e47a5d6683c33f74	21 sample-offset commands start samples from the beginning; 1 Amiga LED filter commands are ignored; 14 fine volume slides are discarded; 9 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 17 non-looped samples become 16 kHz PCM one-shots; 20 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/honourable%20company.mod	Dizzy/honourable company.mod	
fit	approximate	28188	17866	48099	9a7fbaa2a48ca61b84ff757bf990547fd5736d7a48524794e8002b2100c1ceee	04872001f745819f9d8d8b9060a64d3ff1fdc09cc7e6e2d3a7829c667f7dfbab	5 Amiga LED filter commands are ignored; 4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 5 non-looped samples become 16 kHz PCM one-shots; 7 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/iconvex.mod	Dizzy/iconvex.mod	
fit	approximate	48460	18084	48317	be82356950142103be40bd910c8084be8f341d75159b5c43377a29ef8e893d66	e3d87bae10acdd502840f8b6310732489611fa05568a6ade0978216d5bba84e9	60 sample-offset commands start samples from the beginning; 2 Amiga LED filter commands are ignored; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 5 non-looped samples become 16 kHz PCM one-shots; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/ihmeellinen%20luonto.mod	Dizzy/ihmeellinen luonto.mod	
too-large	approximate	122412	73647	103880	ae126760fd9ae7bfa727f7982efb910e6ba5100dfed63b0ac486f5be4e0d1302	4b8d8c055cdea872e1f22ef0db95fed99a6f96a586a8688751c2fc2da38bafb8	265 sample-offset commands start samples from the beginning; 2 Amiga LED filter commands are ignored; 3 fine portamento commands are discarded; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 16 non-looped samples become 16 kHz PCM one-shots; 16 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/johdattelupolska.mod	Dizzy/johdattelupolska.mod	
too-large	approximate	205182	103972	134205	4dcaa16b3a0ae3a5971f482be4a0b6a2066393c774b755a765a37c4e1caf46c4	c00d66440f67322e6f7e327bfb1d9a2a594c6b2b9499fa2d2836f526b9fa2c45	181 sample-offset commands start samples from the beginning; 49 note-delay commands trigger at tick zero; 1 Amiga LED filter commands are ignored; 10 fine volume slides are discarded; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 30 non-looped samples become 16 kHz PCM one-shots; 30 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dizzy/just%20for%20blues.mod	Dizzy/just for blues.mod	
fit	approximate	44128	25824	56057	836b4d6585307e3afef1c5e0ffe2f5bef1859746586f1d7c9f61e6eb9c195d02	6b6d9adf50221abcc38bc1779f9956c092898c4e8fdfb0282deb0393c6a55aef	1 Amiga LED filter commands are ignored; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 7 non-looped samples become 16 kHz PCM one-shots; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/10%20feet%20away.mod	Dr. Awesome/10 feet away.mod	
too-large	approximate	104666	63055	93288	fb7dfb905852e941769e51ac667e573c47c369228bb2ec81a1d9f4f6764ee955	68ccb0f67f9a7a3db485fd1838b81e5aa544a87c0ef6f079b9a59ee968ba4218	4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 8 non-looped samples become 16 kHz PCM one-shots; 12 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/100yarddash.mod	Dr. Awesome/100yarddash.mod	
too-large	approximate	143030	105295	135528	51cfd4901e9f92deca4b5caaa6cc87d88928ed35d253ecb70e8dbc0fe50a9400	fe6a59e024912b00dc7b29ffd9dfb0763651446c0c2b9a1ef14a517f1f9b433c	4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 8 non-looped samples become 16 kHz PCM one-shots; 11 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/12th%20warrior.mod	Dr. Awesome/12th warrior.mod	
too-large	approximate	150502	59791	90024	b9faf2ef06b4b9ddc0da2067654b728b99f10a1bc01718a7e89a4519123340b6	abf361412cc50f46b42f5bd54d633bd695e5ba0ba5d844559fc041598e25202c	12 vibrato-volume slides keep only the volume slide; 19 note-delay commands trigger at tick zero; 28 fine portamento commands are discarded; 4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 4 non-looped samples become 16 kHz PCM one-shots; 3 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/2-channels.mod	Dr. Awesome/2-channels.mod	
too-large	approximate	78934	42990	73223	390beb37629c84ffbb664fbe1287eb344b65c868a2022242b33e894349073c6c	049badcd0f6456dfe22308d0cc1c97a37678bb92bf34a1bf90e3aa5a1ddcd19b	39 fine volume slides are discarded; 3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 3 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/3-cnl.background.1.mod	Dr. Awesome/3-cnl.background.1.mod	
too-large	approximate	110588	76801	107034	47cdd3ad27aa5f5a305bb24dfd46c31dd918e130d13cf8ee661913f21c50597a	732a97cd515b37f0d8cf753705686cf35fcc9a97d2a05ba0c30ed695e01fb5e2	8 Amiga LED filter commands are ignored; 3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 8 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/a%20place%20i%20know.mod	Dr. Awesome/a place i know.mod	
too-large	approximate	182594	127009	157242	b11279dc07426a5ef482e5d3961725845b79325ce6074a7c0aab74d8d1b14da9	917b8bcac72305ce88534efdad3a940825c853a20798571cf4bdf2dc3d281b12	9 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 12 non-looped samples become 16 kHz PCM one-shots; 17 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/abacab.mod	Dr. Awesome/abacab.mod	
too-large	approximate	215112	164556	194789	67772833b1ed98155d41846a056e017fde0063d38ed36e44e65becd9601056a3	1f0fc437422855cb3735a3359c74ae543c56d253e8e3c34827a3e82155f3372d	15 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/aciid%20studio%20mix.mod	Dr. Awesome/aciid studio mix.mod	
too-large	approximate	199818	151960	182193	8eab1f8864473d25f3c69d1ffcdef815b2dd4632f70fbc0648bd47bb34711079	f3a0a507fbfa61cc4f14d95d519fad57b747eec1f96aa3166347b22dcf38bec4	1 Amiga LED filter commands are ignored; 15 non-looped samples become 16 kHz PCM one-shots; 7 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/aciiiiid.mod	Dr. Awesome/aciiiiid.mod	
too-large	approximate	152416	90596	120829	41823bac4c910d21e2a8ca569d5fb21850049150feabf2494b1febb4ec9a5a81	2a0a99ba379cff9248171a2b96c451c756782060050c24200a688781bf6ed411	7 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 5 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/afterglow.mod	Dr. Awesome/afterglow.mod	
fit	approximate	50974	30494	60727	2d69bbfb953675f8cd706c900e41ba98c7a44b422fe3bfb12ad20faeb25ed4f5	f130bbc15b4148c7613c14681fb90afd47ada3a945aff291fa0416da426223e7	26 sample-offset commands start samples from the beginning; 4 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 5 non-looped samples become 16 kHz PCM one-shots; 6 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/airline.1.mod	Dr. Awesome/airline.1.mod	
fit	approximate	50702	28997	59230	8573a31afb82cbda3fa952613e3ac651a2bbc6aed091e056aa778ab96f1ce017	7175d09cc4a9b8f23466e458727b95c0cde25c60ec4ba8aac2ae5f3761bef50e	1 sample-offset commands start samples from the beginning; 2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 9 non-looped samples become 16 kHz PCM one-shots; 9 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/airline.2.mod	Dr. Awesome/airline.2.mod	
fit	approximate	51656	29628	59861	1eabe5cb262c5e33320acd34b1f4071d73b5264efff3408d1fa547205f608638	c1f7082ebc407999a2b05588f214f9cb71464dbbb2462a7060997f0353cec47b	22 tone-portamento+volume slides keep only tone portamento; 10 vibrato-volume slides keep only the volume slide; 6 note-delay commands trigger at tick zero; 31 fine volume slides are discarded; 3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 8 non-looped samples become 16 kHz PCM one-shots; 10 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/airline.3.mod	Dr. Awesome/airline.3.mod	
too-large	approximate	150858	108461	138694	457ff3b39f98e1faa07fed6da9d73b2aad3eff31bbb0a12655aa7e6b96a8888a	31e9f98c936563c62df6522bdd5ec60faddfde2de0806e36107dd86f8fd373c1	105 tone-portamento+volume slides keep only tone portamento; 16 vibrato-volume slides keep only the volume slide; 12 sample-offset commands start samples from the beginning; 14 note-delay commands trigger at tick zero; 2 fine portamento commands are discarded; 227 fine volume slides are discarded; 3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 9 non-looped samples become 16 kHz PCM one-shots; 9 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/airline.memcut.mod	Dr. Awesome/airline.memcut.mod	
too-large	approximate	156356	112523	142756	9862408b8542d614698d1e7e01f0ff9df3d742e0971c9addc3aae1da9d2e1aa2	5a395e66ee0be2bed377b5d7732984d8e7c588741e90e476aff063c97e6f0009	211 fine volume slides are discarded; 5 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 11 non-looped samples become 16 kHz PCM one-shots; 13 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/alien%20atmosphere.mod	Dr. Awesome/alien atmosphere.mod	
too-large	approximate	30282	46566	76799	8b87b9e2bdbb4cfcf9c3b1120ae45c1b4d1a4604622ba4ae99096c17b7f648f6	30503e9d7ba7174a8a49787d7f864021cc211ee5ec020cb0a67fb545963d5477	16 set-volume commands above 64 are clamped; 2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 2 non-looped samples become 16 kHz PCM one-shots; 2 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/alien%20breed%203d%20-%20gameover.mod	Dr. Awesome/alien breed 3d - gameover.mod	
fit	approximate	34756	30749	60982	9c446f46445a21410f473db87bda5982d7e43363cb59df9f5c4611a024029ee8	f9f7d12baf57562967e06e792f7ee652cb8a5edf2a7fcac15b8be25148256698	520 set-volume commands above 64 are clamped; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 4 non-looped samples become 16 kHz PCM one-shots; 2 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/alien%20breed%203d%20-%20ingame.mod	Dr. Awesome/alien breed 3d - ingame.mod	
too-large	approximate	33028	50142	80375	866ecb5f552a6aadaa3b9e8816b2dc4efc76e21be6d68f324beb9ae17c374e48	675850a64713e354cce0b9997369ed82cc996a9e8d2ff8a889486b3e26eb581d	3 set-volume commands above 64 are clamped; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 2 non-looped samples become 16 kHz PCM one-shots; 3 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/alien%20breed%203d%20-%20welldone.mod	Dr. Awesome/alien breed 3d - welldone.mod	
too-large	approximate	147586	63951	94184	7ab6742c1fedd53087b73c3467d60f7e048f811148f4a4979a3fbd5b5804a292	1e325d81aa2fba7758cf3fa866a35237b4c5844e5bdf092d8bf3f19bad0f7e76	10 sample-offset commands start samples from the beginning; 26 note-delay commands trigger at tick zero; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 12 non-looped samples become 16 kHz PCM one-shots; 12 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/amfm-rave.mod	Dr. Awesome/amfm-rave.mod	
too-large	approximate	123264	97926	128159	855fb707710de0ea7b89361fbe4651652b413f5da402a0df802b22504c11dd9e	c74dad00a8b2447a66001261121e0525b0d02aaf28e1e6ea486c5d20c59613b6	6 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 5 non-looped samples become 16 kHz PCM one-shots; 11 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/andante.mod	Dr. Awesome/andante.mod	
too-large	approximate	223658	107170	137403	f7e4beb6ddf82e23c420668d9e7fdb9fb1c680f34c52bd35c6e24c8ac4d57e76	08a00e7f7aeb6fc031e157a7697f9f51799256d0c58944f9e9680e08ec3b2465	8 vibrato-volume slides keep only the volume slide; 4 note-delay commands trigger at tick zero; 198 fine volume slides are discarded; 10 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 3 non-looped samples become 16 kHz PCM one-shots; 9 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/arrangements.mod	Dr. Awesome/arrangements.mod	
fit	approximate	51006	31209	61442	776877430bc9410578a16912f925a2b6a59eb13db64a8f12eea83f86126ebf35	aa0baa005eea40a81be72e405a81d01b8e03deb248a04ae1de48f19cfb3c5c7a	8 non-looped samples become 16 kHz PCM one-shots; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/avoidtune.mod	Dr. Awesome/avoidtune.mod	
fit	approximate	49088	27095	57328	9703e768fc3d4b22c9b3a60905fd11abe085c2e4b712a5a0d119c253a323b491	29f08dd28003871524918975bfc567ee95dd0a18c86422eb7970d3e1e5fa2a21	1 Amiga LED filter commands are ignored; 2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 4 non-looped samples become 16 kHz PCM one-shots; 4 short loops become 16-point wavetables and sustain until cut; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/awakening.mod	Dr. Awesome/awakening.mod	
too-large	approximate	58772	37643	67876	6b805c09e8292595c32fc7d30caacb84a2d7bcd10835f5eb3169bc9747b689b3	22737e8512d62fec70690d92f7d5c037785fdc7e62443f34aaecdfbe9d18ed5e	2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 8 non-looped samples become 16 kHz PCM one-shots; 9 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/babybackground.mod	Dr. Awesome/babybackground.mod	
too-large	approximate	122620	99302	129535	c231f7430568edbffa35169195607ec2844776bbc8f54253971f27f318815be9	74eedf25e0a0f9650e563ccd38692d3f86b6c0c6296689af47c4bb5f095c73d5	2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 16 non-looped samples become 16 kHz PCM one-shots; 10 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Dr.%20Awesome/babytalk.mod	Dr. Awesome/babytalk.mod	
too-large	approximate	88524	83247	113480	1a9d3ec8992d3968293550e9ac078348c971b44ab7941553c3a819281ae9853d	621f9d93f3a54baebb4819ad6ddcd2968c5f4f7bd99822cc6860d8261db44eb2	15 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/all%20those%20years.mod	Firefox/all those years.mod	
too-large	approximate	200248	142507	172740	97bae8152c8923aaebd60e79336f683337f312a999f64b8d7eff134decb1dbf3	7924d462dd90ab9de69137075332aca5501f1c0f45ba31c318cefa8645d3ba30	350 vibrato-volume slides keep only the volume slide; 7 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 16 non-looped samples become 16 kHz PCM one-shots; 16 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/apocalypse%201.mod	Firefox/apocalypse 1.mod	
too-large	approximate	97566	76845	107078	703efa5a51bd335a7f4e00894da878527f5c97dc441532fb629fcfb120dd5fdf	75655683ec2fdc4ece2dfa7ec3b2ccf50aabc4fc84908e3c7f9bc71ed07d3b05	1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 13 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/check%20your%20level%20v5.mod	Firefox/check your level v5.mod	
too-large	approximate	97010	64170	94403	c621c3337f4db57d09fc636befac568922978b629bd73670c042eb414177646e	67381b2bf73c342f9c49367b73173b93f4cf7bca1eaf7f26c9ab48d2b6f49cee	panning commands are discarded because hardware output is mono; 78 vibrato-volume slides keep only the volume slide; 6 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 7 non-looped samples become 16 kHz PCM one-shots; 10 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/chinese%20dream.mod	Firefox/chinese dream.mod	
too-large	approximate	62084	49687	79920	1f441d24f2dc6c497751b29a9647da319ad1775d5d30ffb040d28ae6e5653cc3	5b115919bbe4ef7f62e4a0a8585f2a31c988640bd0ea53cc62ec60e33f9c3dbe	8 non-looped samples become 16 kHz PCM one-shots; 4 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/demo%20tune%20i.mod	Firefox/demo tune i.mod	
too-large	approximate	127676	135634	165867	e7b389705cff65b8bce4686399b03f92e888d779bc3cff8d82099b22f77eae0b	7deb4da4cb31dec69fd8cc2d656674bccdf6365b53d6118553bfe8985d6e5786	1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 14 non-looped samples become 16 kHz PCM one-shots; 6 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/digital%20chock%20ii.mod	Firefox/digital chock ii.mod	
too-large	approximate	73860	53809	84042	9c22c4e3065f861d9f05dc0da08f6d807ec3d97bf214e28bc339722232ceb9cd	7556b11620bc8a2b1f4b2705df595706a05e1ef97ee461562830dc0fe57493de	1 set-volume commands above 64 are clamped; 12 non-looped samples become 16 kHz PCM one-shots; 6 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/exstasia.mod	Firefox/exstasia.mod	
too-large	approximate	140450	89507	119740	894f223ec4745baa5c88ac7591d4126eec55473bfaa70f054478fc2e4c847c6c	369adf12975adcc0bc61a22de885321a3373f53caf8b54106f54a023698f4a59	2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 12 non-looped samples become 16 kHz PCM one-shots; 11 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/f14-tomcat.mod	Firefox/f14-tomcat.mod	
too-large	approximate	48808	42341	72574	087011810cb3bf733cad1f04b5d43e823a25e810296c700add10267b8fcc585d	8991d510d35b26e2792ec605fd3125d03de4fb469466239349b3a2889ae9afb8	1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 7 non-looped samples become 16 kHz PCM one-shots; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/fftune1.mod	Firefox/fftune1.mod	
too-large	approximate	65144	42427	72660	fab578ce6b066a78c957ae953bd9648111ff72070144126dff96d3dc7f5912b5	42310a3f82781da4289422ce5e3ce12b201951718598a278b23aa9b6d75fca3f	12 non-looped samples become 16 kHz PCM one-shots; 6 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/firefox.mod	Firefox/firefox.mod	
too-large	approximate	170610	102494	132727	ff2a724a0acfb828f4e27552869e010eb10e333c2cac61880452c9554ca08137	0da4f23eb43e93685a0cf9af28b04fd756d5bd1414eaa9b0aaf4de876bc2788c	5 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 14 non-looped samples become 16 kHz PCM one-shots; 11 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/galaxy%20ii.mod	Firefox/galaxy ii.mod	
too-large	approximate	79992	66003	96236	d387eb9f1a6b247ed60d11ff44132755600de3c78a1b40efddeacf315199d5a7	8dbfab997d0cb0f5e0a4e37d308fe996dfe7aff0eb0bde559d57d8922f54a75e	2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 7 non-looped samples become 16 kHz PCM one-shots; 3 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/get%20with%20it%20mama.mod	Firefox/get with it mama.mod	
too-large	approximate	51004	50037	80270	cc065ada59b1daa22f22ae097672ff9567505a317269f08cee9d53c47e16390b	9cf75078b3c82952bfac5ca1402384730b5af937fc7cb0d77f7b994e86560d38	1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 1 non-looped samples become 16 kHz PCM one-shots; 1 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/ghostmusic.mod	Firefox/ghostmusic.mod	
too-large	approximate	144160	81355	111588	d187e909927f8e25415426d70bc9c9a19415ce7c2b5d36784d862bdffda4d09c	e97530d2668798205b3076b5b326d6faf56314a97fdfea3ec4c6303d6668c8c0	3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 8 non-looped samples become 16 kHz PCM one-shots; 9 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Firefox/heavy%20n%20funky.mod	Firefox/heavy n funky.mod	
